Id,Term,Year,location,College,Department,Major,level,Degree_level,headcount,headcount_pibb
1604,Fall,2014,On,COE,Computer Science,CS,Juniors,Bachelors,185,185
1605,Fall,2014,On,COE,Computer Science,CS,Seniors,Bachelors,311,303
1606,Fall,2014,On,COE,Computer Science,CS,Sophomores,Bachelors,83,83.0
1607,Fall,2014,On,COE,Computer Science,CSA,Doctoral,Doctoral,149,140
1608,Fall,2014,On,COE,Computer Science,CSA,Masters,Masters,62,52.9
1609,Fall,2014,On,COE,Dean - Engineering,REA5,Juniors,Bachelors,1,1.00
1610,Fall,2014,On,COE,Dean - Engineering,REA5,Seniors,Bachelors,1,1.00
1611,Fall,2014,On,COE,Dean - Engineering,REA5,Sophomores,Bachelors,2,2.00
1612,Fall,2014,On,COE,Dept. of Engineering Education,ENGE,Doctoral,Doctoral,31,29.2
1613,Fall,2014,On,COE,Dept. of Engineering Education,GE,Freshmen,Bachelors,1437,1437
1614,Fall,2014,On,COE,Dept. of Engineering Education,GE,Juniors,Bachelors,255,253
1615,Fall,2014,On,COE,Dept. of Engineering Education,GE,Seniors,Bachelors,37,36.3
1616,Fall,2014,On,COE,Dept. of Engineering Education,GE,Sophomores,Bachelors,415,414
1617,Fall,2014,On,COE,Electrical and Computer Engineering,CPE,Doctoral,Doctoral,82,77.9
1618,Fall,2014,On,COE,Electrical and Computer Engineering,CPE,Juniors,Bachelors,130,130
1619,Fall,2014,On,COE,Electrical and Computer Engineering,CPE,Masters,Masters,72,60.9
1620,Fall,2014,On,COE,Electrical and Computer Engineering,CPE,Seniors,Bachelors,156,150
1621,Fall,2014,On,COE,Electrical and Computer Engineering,CPE,Sophomores,Bachelors,74,74.0
1622,Fall,2014,On,COE,Electrical and Computer Engineering,EE,Doctoral,Doctoral,196,185
1623,Fall,2014,On,COE,Electrical and Computer Engineering,EE,Juniors,Bachelors,163,162
1624,Fall,2014,On,COE,Electrical and Computer Engineering,EE,Masters,Masters,101,89.1
1625,Fall,2014,On,COE,Electrical and Computer Engineering,EE,Seniors,Bachelors,223,217
1626,Fall,2014,On,COE,Electrical and Computer Engineering,EE,Sophomores,Bachelors,93,92.7
1627,Fall,2014,On,COE,Industrial and Systems Engineering,ISE,Doctoral,Doctoral,63,55.0
1628,Fall,2014,On,COE,Industrial and Systems Engineering,ISE,Juniors,Bachelors,137,137
1629,Fall,2014,On,COE,Industrial and Systems Engineering,ISE,Masters,Masters,38,35.8
1630,Fall,2014,On,COE,Industrial and Systems Engineering,ISE,Non-degree-seeking,Non-degre,3,3.00
1631,Fall,2014,On,COE,Industrial and Systems Engineering,ISE,Seniors,Bachelors,327,320
1632,Fall,2014,On,COE,Industrial and Systems Engineering,ISE,Sophomores,Bachelors,77,77.0
1633,Fall,2014,On,COE,Industrial and Systems Engineering,SYSE,Masters,Masters,1,0.67
1634,Fall,2014,On,COE,Materials Science & Engineering,MSE,Doctoral,Doctoral,42,40.4
1635,Fall,2014,On,COE,Materials Science & Engineering,MSE,Juniors,Bachelors,71,71.0
1636,Fall,2014,On,COE,Materials Science & Engineering,MSE,Masters,Masters,14,14.0
1637,Fall,2014,On,COE,Materials Science & Engineering,MSE,Non-degree-seeking,Non-degre,1,1.00
1638,Fall,2014,On,COE,Materials Science & Engineering,MSE,Seniors,Bachelors,83,82.6
1639,Fall,2014,On,COE,Materials Science & Engineering,MSE,Sophomores,Bachelors,44,43.8
1640,Fall,2014,On,COE,Mechanical Engineering,ME,Doctoral,Doctoral,160,150
1641,Fall,2014,On,COE,Mechanical Engineering,ME,Freshmen,Bachelors,6,6.00
1642,Fall,2014,On,COE,Mechanical Engineering,ME,Juniors,Bachelors,339,339
1643,Fall,2014,On,COE,Mechanical Engineering,ME,Masters,Masters,132,118
1644,Fall,2014,On,COE,Mechanical Engineering,ME,Seniors,Bachelors,579,568
1645,Fall,2014,On,COE,Mechanical Engineering,ME,Sophomores,Bachelors,232,232
1646,Fall,2014,On,COE,Mechanical Engineering,NE,Doctoral,Doctoral,3,3.00
1647,Fall,2014,On,COE,Mechanical Engineering,NE,Masters,Masters,1,1.00
1648,Fall,2014,On,COE,Mining and Minerals Engineering,MINE,Doctoral,Doctoral,16,13.8
1649,Fall,2014,On,COE,Mining and Minerals Engineering,MINE,Juniors,Bachelors,58,57.3
1650,Fall,2014,On,COE,Mining and Minerals Engineering,MINE,Masters,Masters,17,15.6
1651,Fall,2014,On,COE,Mining and Minerals Engineering,MINE,Seniors,Bachelors,90,87.5
1652,Fall,2014,On,COE,Mining and Minerals Engineering,MINE,Sophomores,Bachelors,29,29.0
1653,Fall,2014,On,COS,Biological Sciences,BIOL,Doctoral,Doctoral,55,54.1
1654,Fall,2014,On,COS,Biological Sciences,BIOL,Freshmen,Bachelors,7,6.83
1655,Fall,2014,On,COS,Biological Sciences,BIOL,Juniors,Bachelors,229,228
1656,Fall,2014,On,COS,Biological Sciences,BIOL,Masters,Masters,19,18.1
1657,Fall,2014,On,COS,Biological Sciences,BIOL,Seniors,Bachelors,382,374
1658,Fall,2014,On,COS,Biological Sciences,BIOL,Sophomores,Bachelors,77,77.0
1659,Fall,2014,On,COS,Biological Sciences,GBSC,Freshmen,Bachelors,385,385
1660,Fall,2014,On,COS,Biological Sciences,GBSC,Juniors,Bachelors,27,27.0
1661,Fall,2014,On,COS,Biological Sciences,GBSC,Seniors,Bachelors,1,1.00
1662,Fall,2014,On,COS,Biological Sciences,GBSC,Sophomores,Bachelors,145,145
1663,Fall,2014,On,COS,Chemistry,CHEM,Doctoral,Doctoral,125,121
1664,Fall,2014,On,COS,Chemistry,CHEM,Freshmen,Bachelors,112,112
1665,Fall,2014,On,COS,Chemistry,CHEM,Juniors,Bachelors,45,44.8
1666,Fall,2014,On,COS,Chemistry,CHEM,Masters,Masters,6,5.11
1667,Fall,2014,On,COS,Chemistry,CHEM,Seniors,Bachelors,63,59.8
1668,Fall,2014,On,COS,Chemistry,CHEM,Sophomores,Bachelors,44,44.0
1669,Fall,2014,On,COS,Economics,ECAS,Doctoral,Doctoral,30,27.8
1670,Fall,2014,On,COS,Economics,ECAS,Freshmen,Bachelors,11,11.0
1671,Fall,2014,On,COS,Economics,ECAS,Juniors,Bachelors,64,62.8
1672,Fall,2014,On,COS,Economics,ECAS,Seniors,Bachelors,84,83.5
1673,Fall,2014,On,COS,Economics,ECAS,Sophomores,Bachelors,23,23.0
1674,Fall,2014,On,COS,Economics,ECON,Freshmen,Bachelors,30,30.0
1675,Fall,2014,On,COS,Economics,ECON,Juniors,Bachelors,22,22.0
1676,Fall,2014,On,COS,Economics,ECON,Seniors,Bachelors,40,39.8
1677,Fall,2014,On,COS,Economics,ECON,Sophomores,Bachelors,24,24.0
1678,Fall,2014,On,COS,Geosciences,GEOS,Doctoral,Doctoral,45,43.2
1679,Fall,2014,On,COS,Geosciences,GEOS,Freshmen,Bachelors,18,18.0
1680,Fall,2014,On,COS,Geosciences,GEOS,Juniors,Bachelors,33,32.8
1681,Fall,2014,On,COS,Geosciences,GEOS,Masters,Masters,15,15.0
1682,Fall,2014,On,COS,Geosciences,GEOS,Seniors,Bachelors,44,42.3
1683,Fall,2014,On,COS,Geosciences,GEOS,Sophomores,Bachelors,20,20.0
1684,Fall,2014,On,COS,Mathematics,MATH,Doctoral,Doctoral,32,31.1
1685,Fall,2014,On,COS,Mathematics,MATH,Freshmen,Bachelors,141,140
1686,Fall,2014,On,COS,Mathematics,MATH,Juniors,Bachelors,88,86.8
1687,Fall,2014,On,COS,Mathematics,MATH,Masters,Masters,19,18.1
1688,Fall,2014,On,COS,Mathematics,MATH,Seniors,Bachelors,115,109
1689,Fall,2014,On,COS,Mathematics,MATH,Sophomores,Bachelors,83,82.9
1690,Fall,2014,On,COS,Physics,PHYS,Doctoral,Doctoral,80,80.0
1691,Fall,2014,On,COS,Physics,PHYS,Freshmen,Bachelors,151,151
1692,Fall,2014,On,COS,Physics,PHYS,Juniors,Bachelors,45,45.0
1693,Fall,2014,On,COS,Physics,PHYS,Masters,Masters,3,3.00
1694,Fall,2014,On,COS,Physics,PHYS,Seniors,Bachelors,66,63.0
1695,Fall,2014,On,COS,Physics,PHYS,Sophomores,Bachelors,69,69.0
1696,Fall,2014,On,COS,Psychology,PSYC,Doctoral,Doctoral,75,72.0
1697,Fall,2014,On,COS,Psychology,PSYC,Freshmen,Bachelors,109,109
1698,Fall,2014,On,COS,Psychology,PSYC,Juniors,Bachelors,152,152
1699,Fall,2014,On,COS,Psychology,PSYC,Seniors,Bachelors,218,215
1700,Fall,2014,On,COS,Psychology,PSYC,Sophomores,Bachelors,107,107
1701,Fall,2014,On,COS,Statistics,STAT,Doctoral,Doctoral,52,46.8
1702,Fall,2014,On,COS,Statistics,STAT,Freshmen,Bachelors,14,14.0
1703,Fall,2014,On,COS,Statistics,STAT,Juniors,Bachelors,30,30.0
1704,Fall,2014,On,COS,Statistics,STAT,Masters,Masters,15,15.0
1705,Fall,2014,On,COS,Statistics,STAT,Seniors,Bachelors,29,28.8
1706,Fall,2014,On,COS,Statistics,STAT,Sophomores,Bachelors,13,13.0
1707,Fall,2014,On,CVM,Biomedical Science,BMVS,Doctoral,Doctoral,65,61.6
1708,Fall,2014,On,CVM,Biomedical Science,BMVS,Masters,Masters,26,18.3
1709,Fall,2014,On,CVM,Biomedical Science,VM,Professional,Professio,465,465
1710,Fall,2014,On,CVM,Population Health Sciences Dept,PH,Masters,Masters,70,63.1
1711,Fall,2014,On,IntC,Dean - Graduate School,GBCB,Doctoral,Doctoral,37,34.2
1712,Fall,2014,On,IntC,Dean - Graduate School,MACR,Doctoral,Doctoral,37,32.8
1713,Fall,2014,On,IntC,Dean - Graduate School,MACR,Masters,Masters,4,3.67
1714,Fall,2014,On,IntC,Faculty of Health Sciences,TBMH,Doctoral,Doctoral,32,32.0
1715,Fall,2014,On,IntC,Graduate School Student Services,GS,Doctoral,Doctoral,8,8.00
1716,Fall,2014,On,IntC,Graduate School Student Services,GS,Masters,Masters,131,83.0
1717,Fall,2014,On,IntC,Graduate School Student Services,GSCR,Masters,Masters,9,4.33
1718,Fall,2014,On,IntC,Univ. Academic Advising Center,US,Freshmen,Bachelors,1075,1068
1719,Fall,2014,On,IntC,Univ. Academic Advising Center,US,Juniors,Bachelors,66,65.8
1720,Fall,2014,On,IntC,Univ. Academic Advising Center,US,Non-degree-seeking,Non-degre,19,6.33
1721,Fall,2014,On,IntC,Univ. Academic Advising Center,US,Seniors,Bachelors,1,0.25
1722,Fall,2014,On,IntC,Univ. Academic Advising Center,US,Sophomores,Bachelors,342,342
1723,Fall,2014,On,PCOB,Accounting & Information Systems,ACIS,Freshmen,Bachelors,78,78.0
1724,Fall,2014,On,PCOB,Accounting & Information Systems,ACIS,Juniors,Bachelors,179,178
1725,Fall,2014,On,PCOB,Accounting & Information Systems,ACIS,Masters,Masters,68,66.1
1726,Fall,2014,On,PCOB,Accounting & Information Systems,ACIS,Non-degree-seeking,Non-degre,1,1.00
1727,Fall,2014,On,PCOB,Accounting & Information Systems,ACIS,Seniors,Bachelors,271,266
1728,Fall,2014,On,PCOB,Accounting & Information Systems,ACIS,Sophomores,Bachelors,111,111
1729,Fall,2014,On,PCOB,Accounting & Information Systems,GBUA,Doctoral,Doctoral,14,13.6
1730,Fall,2014,On,PCOB,Business Information Technology,BIT,Freshmen,Bachelors,122,122
1731,Fall,2014,On,PCOB,Business Information Technology,BIT,Juniors,Bachelors,235,233
1732,Fall,2014,On,PCOB,Business Information Technology,BIT,Non-degree-seeking,Non-degre,1,1.00
1733,Fall,2014,On,PCOB,Business Information Technology,BIT,Seniors,Bachelors,232,229
1734,Fall,2014,On,PCOB,Business Information Technology,BIT,Sophomores,Bachelors,149,149
1735,Fall,2014,On,PCOB,Dean of Business,BAD,Masters,Masters,29,29.0
1736,Fall,2014,On,PCOB,Dean of Business,BUS,Freshmen,Bachelors,358,358
1737,Fall,2014,On,PCOB,Dean of Business,BUS,Juniors,Bachelors,18,18.0
1738,Fall,2014,On,PCOB,Dean of Business,BUS,Non-degree-seeking,Non-degre,2,2.00
1739,Fall,2014,On,PCOB,Dean of Business,BUS,Sophomores,Bachelors,158,158
1740,Fall,2014,On,PCOB,Dean of Business,REA3,Sophomores,Bachelors,3,3.00
1741,Fall,2014,On,PCOB,"Finance, Insurance & Business Law",BFIN,Doctoral,Doctoral,8,7.11
1742,Fall,2014,On,PCOB,"Finance, Insurance & Business Law",FIN,Freshmen,Bachelors,79,79.0
1743,Fall,2014,On,PCOB,"Finance, Insurance & Business Law",FIN,Juniors,Bachelors,219,218
1744,Fall,2014,On,PCOB,"Finance, Insurance & Business Law",FIN,Non-degree-seeking,Non-degre,2,2.00
1745,Fall,2014,On,PCOB,"Finance, Insurance & Business Law",FIN,Seniors,Bachelors,260,256
1746,Fall,2014,On,PCOB,"Finance, Insurance & Business Law",FIN,Sophomores,Bachelors,137,137
1747,Fall,2014,On,PCOB,Hospitality and Tourism,HTM,Doctoral,Doctoral,10,9.33
1748,Fall,2014,On,PCOB,Hospitality and Tourism,HTM,Freshmen,Bachelors,41,41.0
1749,Fall,2014,On,PCOB,Hospitality and Tourism,HTM,Juniors,Bachelors,61,61.0
1750,Fall,2014,On,PCOB,Hospitality and Tourism,HTM,Masters,Masters,9,8.67
1751,Fall,2014,On,PCOB,Hospitality and Tourism,HTM,Seniors,Bachelors,86,84.0
1752,Fall,2014,On,PCOB,Hospitality and Tourism,HTM,Sophomores,Bachelors,65,65.0
1753,Fall,2014,On,PCOB,Management,BBIT,Doctoral,Doctoral,6,5.33
1754,Fall,2014,On,PCOB,Management,BMGT,Doctoral,Doctoral,10,9.67
1755,Fall,2014,On,PCOB,Management,BMSC,Doctoral,Doctoral,3,3.00
1756,Fall,2014,On,PCOB,Management,MGT,Freshmen,Bachelors,63,63.0
1757,Fall,2014,On,PCOB,Management,MGT,Juniors,Bachelors,109,109
1758,Fall,2014,On,PCOB,Management,MGT,Non-degree-seeking,Non-degre,3,3.00
1759,Fall,2014,On,PCOB,Management,MGT,Seniors,Bachelors,127,126
1760,Fall,2014,On,PCOB,Management,MGT,Sophomores,Bachelors,95,94.0
1761,Fall,2014,On,PCOB,Marketing,BMKT,Doctoral,Doctoral,7,7.00
1762,Fall,2014,On,PCOB,Marketing,MKTG,Freshmen,Bachelors,67,67.0
1763,Fall,2014,On,PCOB,Marketing,MKTG,Juniors,Bachelors,131,131
1764,Fall,2014,On,PCOB,Marketing,MKTG,Seniors,Bachelors,167,166
1765,Fall,2014,On,PCOB,Marketing,MKTG,Sophomores,Bachelors,95,94.8
1766,Fall,2015,Off,CALS,"Ag, Leadership & Community Education",AEE,Masters,Masters,3,0.33
1767,Fall,2015,Off,CALS,"Ag, Leadership & Community Education",AGSC,Seniors,Bachelors,1,0.33
1768,Fall,2015,Off,CALS,"Ag, Leadership & Community Education",LSAE,Doctoral,Doctoral,1,0.33
1769,Fall,2015,Off,CALS,Animal and Poultry Sciences,APSC,Seniors,Bachelors,1,0.25
1770,Fall,2015,Off,CALS,Biological Systems Engineering,BSE,Masters,Masters,3,3.00
1771,Fall,2015,Off,CALS,CALS Administration,ALS,Masters,Masters,88,0.44
1772,Fall,2015,Off,CALS,"Human Nutrition, Foods & Exercise",HNFE,Juniors,Bachelors,1,1.00
1773,Fall,2015,Off,CALS,"Human Nutrition, Foods & Exercise",HNFE,Seniors,Bachelors,9,9.00
1774,Fall,2015,Off,CAUS,Myers-Lawson School of Construction,EDP,Doctoral,Doctoral,1,1.00
1775,Fall,2015,Off,CAUS,School of Architecture + Design,ADR,Doctoral,Doctoral,12,9.78
1776,Fall,2015,Off,CAUS,School of Architecture + Design,ARCH,Masters,Masters,57,46.2
1777,Fall,2015,Off,CAUS,School of Architecture + Design,ARCH,Seniors,Bachelors,1,0.25
1778,Fall,2015,Off,CAUS,School of Architecture + Design,LAR,Masters,Masters,25,20.8
1779,Fall,2015,Off,CAUS,School of Pub & Internat Affairs,PAPA,Doctoral,Doctoral,42,23.2
1780,Fall,2015,Off,CAUS,School of Pub & Internat Affairs,PAPA,Masters,Masters,71,38.7
1781,Fall,2015,Off,CAUS,School of Pub & Internat Affairs,PGG,Doctoral,Doctoral,22,12.3
1782,Fall,2015,Off,CAUS,School of Pub & Internat Affairs,PIA,Masters,Masters,17,6.67
1783,Fall,2015,Off,CAUS,School of Pub & Internat Affairs,URPL,Masters,Masters,37,27.6
1784,Fall,2015,Off,CLAHS,"Apparel, Housing and Resource Mgmt",AHRM,Seniors,Bachelors,1,0.25
1785,Fall,2015,Off,CLAHS,"Apparel, Housing and Resource Mgmt",PM,Seniors,Bachelors,1,0.50
1786,Fall,2015,Off,CLAHS,Communication,CMST,Seniors,Bachelors,1,1.00
1787,Fall,2015,Off,CLAHS,Communication,MJ,Sophomores,Bachelors,1,1.00
1788,Fall,2015,Off,CLAHS,Communication,PR,Seniors,Bachelors,1,0.75
1789,Fall,2015,Off,CLAHS,Communication,PR,Sophomores,Bachelors,1,0.33
1790,Fall,2015,Off,CLAHS,Foreign Languages and Literatures,FLCL,Masters,Masters,18,11.6
1791,Fall,2015,Off,CLAHS,Foreign Languages and Literatures,SPAN,Seniors,Bachelors,1,0.25
1792,Fall,2015,Off,CLAHS,History,HIST,Seniors,Bachelors,1,0.50
1793,Fall,2015,Off,CLAHS,Human Development,HD,Doctoral,Doctoral,2,0.67
1794,Fall,2015,Off,CLAHS,Human Development,HD,Masters,Masters,40,26.1
1795,Fall,2015,Off,CLAHS,Human Development,HD,Seniors,Bachelors,1,0.25
1796,Fall,2015,Off,CLAHS,Human Development,HD,Sophomores,Bachelors,1,1.00
1797,Fall,2015,Off,CLAHS,Philosophy,PHIL,Seniors,Bachelors,1,0.92
1798,Fall,2015,Off,CLAHS,Political Science,IS,Seniors,Bachelors,4,2.25
1799,Fall,2015,Off,CLAHS,Political Science,PSCI,Juniors,Bachelors,1,0.50
1800,Fall,2015,Off,CLAHS,Political Science,PSCI,Masters,Masters,28,0.00
1801,Fall,2015,Off,CLAHS,Political Science,PSCI,Seniors,Bachelors,3,1.25
1802,Fall,2015,Off,CLAHS,School of Education,EDCI,Doctoral,Doctoral,12,5.89
1803,Fall,2015,Off,CLAHS,School of Education,EDCI,Masters,Masters,102,13.7
1804,Fall,2015,Off,CLAHS,School of Education,EDCO,Doctoral,Doctoral,7,4.11
1805,Fall,2015,Off,CLAHS,School of Education,EDCO,Masters,Masters,27,25.3
1806,Fall,2015,Off,CLAHS,School of Education,EDCT,Masters,Masters,11,5.67
1807,Fall,2015,Off,CLAHS,School of Education,ELPS,Doctoral,Doctoral,99,59.4
1808,Fall,2015,Off,CLAHS,School of Education,ELPS,Masters,Masters,65,46.3
1809,Fall,2015,Off,CLAHS,School of Performing Arts,TA,Seniors,Bachelors,1,0.25
1810,Fall,2015,Off,CLAHS,Science and Technology in Society,STS,Doctoral,Doctoral,17,7.78
1811,Fall,2015,Off,CLAHS,Science and Technology in Society,STS,Masters,Masters,8,3.00
1812,Fall,2015,Off,CLAHS,Sociology,SOC,Juniors,Bachelors,1,0.25
1813,Fall,2015,Off,CLAHS,Sociology,SOC,Sophomores,Bachelors,1,1.00
1814,Fall,2015,Off,CNRE,College of Natural Resources,MNR,Masters,Masters,94,1.33
1815,Fall,2015,Off,CNRE,College of Natural Resources,REA0,Non-degree-seeking,Non-degre,1,0.25
1816,Fall,2015,Off,CNRE,For Resources & Environ Consrv,ERM,Seniors,Bachelors,1,0.25
1817,Fall,2015,Off,COE,Aerospace and Ocean Engineering,AE,Doctoral,Doctoral,10,0.33
1818,Fall,2015,Off,COE,Aerospace and Ocean Engineering,AE,Masters,Masters,20,1.33
1819,Fall,2015,Off,COE,Aerospace and Ocean Engineering,OCE,Masters,Masters,11,0.00
1820,Fall,2015,Off,COE,Chemical Engineering,CHE,Seniors,Bachelors,2,0.75
1821,Fall,2015,Off,COE,Chemical Engineering,CHE,Sophomores,Bachelors,1,0.75
1822,Fall,2015,Off,COE,Civil & Environmental Engineering,CE,Doctoral,Doctoral,19,14.0
1823,Fall,2015,Off,COE,Civil & Environmental Engineering,CE,Masters,Masters,16,9.33
1824,Fall,2015,Off,COE,Civil & Environmental Engineering,ENE,Masters,Masters,2,0.67
1825,Fall,2015,Off,COE,Civil & Environmental Engineering,ESEN,Masters,Masters,4,1.11
1826,Fall,2015,Off,COE,Computer Science,CS,Seniors,Bachelors,1,0.50
1827,Fall,2015,Off,COE,Computer Science,CSA,Doctoral,Doctoral,33,30.6
1828,Fall,2015,Off,COE,Computer Science,CSA,Masters,Masters,16,12.1
1829,Fall,2015,Off,COE,Dept. of Engineering Education,GE,Freshmen,Bachelors,1,0.25
1830,Fall,2015,Off,COE,Dept. of Engineering Education,GE,Sophomores,Bachelors,1,0.25
1831,Fall,2015,Off,COE,Electrical and Computer Engineering,CPE,Doctoral,Doctoral,7,5.44
1832,Fall,2015,Off,COE,Electrical and Computer Engineering,CPE,Masters,Masters,2,0.56
1833,Fall,2015,Off,COE,Electrical and Computer Engineering,CPE,Seniors,Bachelors,2,0.75
1834,Fall,2015,Off,COE,Electrical and Computer Engineering,EE,Doctoral,Doctoral,53,37.7
1835,Fall,2015,Off,COE,Electrical and Computer Engineering,EE,Juniors,Bachelors,1,0.25
1836,Fall,2015,Off,COE,Electrical and Computer Engineering,EE,Masters,Masters,18,7.89
1837,Fall,2015,Off,COE,Electrical and Computer Engineering,EE,Seniors,Bachelors,1,0.25
1838,Fall,2015,Off,COE,Industrial and Systems Engineering,ISE,Doctoral,Doctoral,7,5.56
1839,Fall,2015,Off,COE,Industrial and Systems Engineering,ISE,Masters,Masters,12,3.78
1840,Fall,2015,Off,COE,Industrial and Systems Engineering,ISE,Seniors,Bachelors,1,0.25
1841,Fall,2015,Off,COE,Industrial and Systems Engineering,SYSE,Masters,Masters,11,3.72
1842,Fall,2015,Off,COE,Materials Science & Engineering,MSE,Doctoral,Doctoral,1,1.00
1843,Fall,2015,Off,COE,Mechanical Engineering,ME,Doctoral,Doctoral,11,5.67
1844,Fall,2015,Off,COE,Mechanical Engineering,ME,Freshmen,Bachelors,1,0.25
1845,Fall,2015,Off,COE,Mechanical Engineering,ME,Masters,Masters,7,2.00
1846,Fall,2015,Off,COE,Mechanical Engineering,ME,Seniors,Bachelors,1,0.25
1847,Fall,2015,Off,COE,Mechanical Engineering,NE,Doctoral,Doctoral,3,3.00
1848,Fall,2015,Off,COS,Biological Sciences,BIOL,Seniors,Bachelors,2,0.08
1849,Fall,2015,Off,COS,Mathematics,MATH,Juniors,Bachelors,1,0.25
1850,Fall,2015,Off,COS,Mathematics,MATH,Sophomores,Bachelors,1,0.17
1851,Fall,2015,Off,COS,Physics,PHYS,Seniors,Bachelors,1,0.25
1852,Fall,2015,Off,COS,Psychology,PSYC,Seniors,Bachelors,3,1.33
1853,Fall,2015,Off,IntC,Dean - Graduate School,IT,Masters,Masters,294,30.5
1854,Fall,2015,Off,IntC,Graduate School Student Services,GS,Masters,Masters,139,31.6
1855,Fall,2015,Off,IntC,Graduate School Student Services,GSCR,Masters,Masters,152,21.6
1856,Fall,2015,Off,IntC,Univ. Academic Advising Center,US,Freshmen,Bachelors,1,1.00
1857,Fall,2015,Off,IntC,Univ. Academic Advising Center,US,Non-degree-seeking,Non-degre,4,0.75
1858,Fall,2015,Off,IntC,Univ. Academic Advising Center,US,Sophomores,Bachelors,1,0.75
1859,Fall,2015,Off,PCOB,Accounting & Information Systems,ACIS,Masters,Masters,3,0.19
1860,Fall,2015,Off,PCOB,Dean of Business,BAD,Masters,Masters,236,116
1861,Fall,2015,Off,PCOB,Dean of Business,GBUS,Doctoral,Doctoral,1,0.41
1862,Fall,2015,Off,PCOB,"Finance, Insurance & Business Law",FIN,Seniors,Bachelors,1,0.25
1863,Fall,2015,Off,PCOB,Hospitality and Tourism,HTM,Masters,Masters,2,2.00
1864,Fall,2015,Off,PCOB,Hospitality and Tourism,HTM,Seniors,Bachelors,1,0.25
1865,Fall,2015,On,CALS,"Ag, Leadership & Community Education",AEE,Masters,Masters,11,9.44
1866,Fall,2015,On,CALS,"Ag, Leadership & Community Education",AGSC,Freshmen,Bachelors,9,9.00
1867,Fall,2015,On,CALS,"Ag, Leadership & Community Education",AGSC,Juniors,Bachelors,20,20.0
1868,Fall,2015,On,CALS,"Ag, Leadership & Community Education",AGSC,Seniors,Bachelors,24,23.1
1869,Fall,2015,On,CALS,"Ag, Leadership & Community Education",AGSC,Sophomores,Bachelors,10,10.0
1870,Fall,2015,On,CALS,"Ag, Leadership & Community Education",LSAE,Doctoral,Doctoral,26,19.7
1871,Fall,2015,On,CALS,Agricultural & Applied Economics,AAEC,Masters,Masters,26,25.3
1872,Fall,2015,On,CALS,Agricultural & Applied Economics,AEM,Freshmen,Bachelors,7,7.00
1873,Fall,2015,On,CALS,Agricultural & Applied Economics,AEM,Juniors,Bachelors,38,38.0
1874,Fall,2015,On,CALS,Agricultural & Applied Economics,AEM,Seniors,Bachelors,79,78.8
1875,Fall,2015,On,CALS,Agricultural & Applied Economics,AEM,Sophomores,Bachelors,20,20.0
1876,Fall,2015,On,CALS,Agricultural & Applied Economics,AGRB,Freshmen,Bachelors,22,22.0
1877,Fall,2015,On,CALS,Agricultural & Applied Economics,AGRB,Juniors,Bachelors,36,36.0
1878,Fall,2015,On,CALS,Agricultural & Applied Economics,AGRB,Seniors,Bachelors,34,33.8
1879,Fall,2015,On,CALS,Agricultural & Applied Economics,AGRB,Sophomores,Bachelors,20,20.0
1880,Fall,2015,On,CALS,Agricultural & Applied Economics,ECAG,Doctoral,Doctoral,26,25.3
1881,Fall,2015,On,CALS,Agriculture Technology 2-year Prog.,AT,Associate,Associate,119,119
1882,Fall,2015,On,CALS,Animal and Poultry Sciences,APSC,Doctoral,Doctoral,29,26.9
1883,Fall,2015,On,CALS,Animal and Poultry Sciences,APSC,Freshmen,Bachelors,167,167
1884,Fall,2015,On,CALS,Animal and Poultry Sciences,APSC,Juniors,Bachelors,133,132
1885,Fall,2015,On,CALS,Animal and Poultry Sciences,APSC,Masters,Masters,22,20.4
1886,Fall,2015,On,CALS,Animal and Poultry Sciences,APSC,Non-degree-seeking,Non-degre,1,0.92
1887,Fall,2015,On,CALS,Animal and Poultry Sciences,APSC,Seniors,Bachelors,162,158
